raw_case_id,project_region,assay_panel,sample_matrix,collection_context,lab_window,collection_month,field_team,primary_issue,secondary_issue,difficulty_tier,interference_axis,split_hint,custody_note,action_manifest,score_trace_json
edna_raw_04127,peat_wetland,freshwater_mussel,sediment_slurry,thaw_window,split_batch,9,heron,custody_gap,none,medium,negation,test,The peat wetland chain packet describes a sediment slurry bottle collected under thaw window conditions for freshwater mussel. the barcode trail skips the river station handoff and resumes only after accession The note also says no action is needed for a separate panel mismatch concern. The supervisor wants the next three QA actions before results are released.,CLARIFY_CUSTODY|HOLD_REPORT|RECOLLECT_SAMPLE,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 3.1, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.45, ""ESCALATE_SUPERVISOR"": 0.95, ""HOLD_REPORT"": 1.3, ""RECOLLECT_SAMPLE"": 0.95, ""RERUN_PCR"": 0.25, ""REVIEW_BLANKS"": 0.08}"
edna_raw_04128,coastal_marsh,amphibian_pathogen,surface_water,post_rain,weekend_receipt,7,sedge,blank_contamination,custody_gap,hard,cross_context,test,"The coastal marsh chain packet describes a surface water bottle collected under post rain conditions for amphibian pathogen. the control intended to stay blank shows a faint taxon trace after extraction two labels point to the same bottle, but only one appears on the signed route sheet Because the sample is tied to post rain and weekend receipt, the lab treats small quality signals conservatively. Choose the ordered action manifest that best protects reporting quality.",REVIEW_BLANKS|REJECT_CONTAMINATION|HOLD_REPORT,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 2.258, ""DILUTE_EXTRACT"": 0.2, ""ESCALATE_SUPERVISOR"": 1.946, ""HOLD_REPORT"": 2.456, ""QUARANTINE_COLD_CHAIN"": 0.25, ""RECOLLECT_SAMPLE"": 0.76, ""REJECT_CONTAMINATION"": 2.55, ""RERUN_PCR"": 0.08, ""REVIEW_BLANKS"": 3.28}"
edna_raw_04129,farm_ditch,amphibian_pathogen,surface_water,baseflow,split_batch,7,delta,replicate_discordance,custody_gap,medium,negation,test,Field team delta logged a surface water eDNA sample from the farm ditch program for the amphibian pathogen panel. replicate geometry is inconsistent despite an acceptable plate control there is a custody jump from the sampler's notebook to the night bench with no named carrier The note also says no action is needed for a separate inhibition concern. The supervisor wants the next three QA actions before results are released.,RERUN_PCR|CLARIFY_CUSTODY|ESCALATE_SUPERVISOR,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 2.108, ""ESCALATE_SUPERVISOR"": 1.496, ""HOLD_REPORT"": 1.006, ""RECOLLECT_SAMPLE"": 0.76, ""REPEAT_TAXON_PANEL"": 1.25, ""RERUN_PCR"": 3.08}"
edna_raw_04130,coastal_marsh,cyanobacteria_bloom,sediment_slurry,post_rain,field_freezer_delay,5,lichen,custody_gap,temp_excursion,medium,plain,test,"Field team lichen logged a sediment slurry eDNA sample from the coastal marsh program for the cyanobacteria bloom panel. there is a custody jump from the sampler's notebook to the night bench with no named carrier the transfer note says the tote sat by the loading door while the chill indicator faded The lab needs a ranked remediation plan, not just a pass/fail disposition.",CLARIFY_CUSTODY|QUARANTINE_COLD_CHAIN|HOLD_REPORT,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 3.25, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.45, ""ESCALATE_SUPERVISOR"": 1.698, ""HOLD_REPORT"": 2.306, ""QUARANTINE_COLD_CHAIN"": 2.426, ""RECOLLECT_SAMPLE"": 1.362, ""REVIEW_BLANKS"": 0.08}"
edna_raw_04131,urban_stream,freshwater_mussel,filter_membrane,baseflow,same_day,1,sedge,panel_mismatch,custody_gap,hard,negation,test,"The urban stream chain packet describes a filter membrane bottle collected under baseflow conditions for freshwater mussel. the bench sheet names a bloom panel while the field request asks for a spawning marker two labels point to the same bottle, but only one appears on the signed route sheet The note also says no action is needed for a separate temp excursion concern. Choose the ordered action manifest that best protects reporting quality.",CLARIFY_CUSTODY|REPEAT_TAXON_PANEL|ESCALATE_SUPERVISOR,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 3.958, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.25, ""ESCALATE_SUPERVISOR"": 1.946, ""HOLD_REPORT"": 1.006, ""RECOLLECT_SAMPLE"": 0.51, ""REPEAT_TAXON_PANEL"": 3.0}"
edna_raw_04132,peat_wetland,freshwater_mussel,filter_membrane,post_rain,weekend_receipt,4,heron,blank_contamination,preservation_failure,hard,negation,test,"Field team heron logged a filter membrane eDNA sample from the peat wetland program for the freshwater mussel panel. the control intended to stay blank shows a faint taxon trace after extraction the membrane pouch is damp on the outside and the preservative volume is visibly low The note also says no action is needed for a separate blank contamination concern. The lab needs a ranked remediation plan, not just a pass/fail disposition.",REVIEW_BLANKS|REJECT_CONTAMINATION|HOLD_REPORT,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 0.864, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.45, ""ESCALATE_SUPERVISOR"": 1.3, ""HOLD_REPORT"": 2.456, ""QUARANTINE_COLD_CHAIN"": 0.862, ""RECOLLECT_SAMPLE"": 2.108, ""REJECT_CONTAMINATION"": 2.55, ""REVIEW_BLANKS"": 3.28}"
edna_raw_04133,farm_ditch,amphibian_pathogen,surface_water,post_rain,overnight_hold,1,delta,blank_contamination,custody_gap,hard,plain,test,"The farm ditch chain packet describes a surface water bottle collected under post rain conditions for amphibian pathogen. the water-only traveler produced a small matching curve on the second read two labels point to the same bottle, but only one appears on the signed route sheet The lab needs a ranked remediation plan, not just a pass/fail disposition.",REVIEW_BLANKS|REJECT_CONTAMINATION|HOLD_REPORT,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 2.108, ""ESCALATE_SUPERVISOR"": 1.946, ""HOLD_REPORT"": 2.206, ""RECOLLECT_SAMPLE"": 0.76, ""REJECT_CONTAMINATION"": 2.55, ""RERUN_PCR"": 0.08, ""REVIEW_BLANKS"": 3.2}"
edna_raw_04134,farm_ditch,freshwater_mussel,biofilm_swab,storm_pulse,weekend_receipt,4,willow,custody_gap,none,medium,distractor,test,Field team willow logged a biofilm swab eDNA sample from the farm ditch program for the freshwater mussel panel. there is a custody jump from the sampler's notebook to the night bench with no named carrier No external source lookup is available to adjudicate the record. Choose the ordered action manifest that best protects reporting quality.,CLARIFY_CUSTODY|HOLD_REPORT|RECOLLECT_SAMPLE,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 3.25, ""ESCALATE_SUPERVISOR"": 0.95, ""HOLD_REPORT"": 1.55, ""QUARANTINE_COLD_CHAIN"": 0.25, ""RECOLLECT_SAMPLE"": 0.95, ""RERUN_PCR"": 0.25}"
edna_raw_04135,farm_ditch,salmonid_spawning,sediment_slurry,thaw_window,field_freezer_delay,8,moraine,preservation_failure,panel_mismatch,hard,plain,test,"The farm ditch chain packet describes a sediment slurry bottle collected under thaw window conditions for salmonid spawning. the sample sat past the hold window after the preservative sachet separated from the filter the custody comment and loaded primer set describe different surveillance goals The lab needs a ranked remediation plan, not just a pass/fail disposition.",RECOLLECT_SAMPLE|CLARIFY_CUSTODY|REPEAT_TAXON_PANEL,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 2.458, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.25, ""ESCALATE_SUPERVISOR"": 0.996, ""HOLD_REPORT"": 1.97, ""QUARANTINE_COLD_CHAIN"": 1.15, ""RECOLLECT_SAMPLE"": 3.55, ""REPEAT_TAXON_PANEL"": 2.04, ""RERUN_PCR"": 0.33}"
edna_raw_04136,coastal_marsh,amphibian_pathogen,biofilm_swab,storm_pulse,weekend_receipt,1,fir,replicate_discordance,temp_excursion,hard,distractor,test,The coastal marsh chain packet describes a biofilm swab bottle collected under storm pulse conditions for amphibian pathogen. replicate geometry is inconsistent despite an acceptable plate control the logger trace flattened near room temperature before accession rather than staying in the blue band No external source lookup is available to adjudicate the record. Choose the ordered action manifest that best protects reporting quality.,RERUN_PCR|QUARANTINE_COLD_CHAIN|ESCALATE_SUPERVISOR,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 0.15, ""DILUTE_EXTRACT"": 0.2, ""ESCALATE_SUPERVISOR"": 1.948, ""HOLD_REPORT"": 1.256, ""QUARANTINE_COLD_CHAIN"": 2.426, ""RECOLLECT_SAMPLE"": 1.062, ""REPEAT_TAXON_PANEL"": 1.25, ""RERUN_PCR"": 3.33, ""REVIEW_BLANKS"": 0.08}"
edna_raw_04137,farm_ditch,salmonid_spawning,biofilm_swab,storm_pulse,overnight_hold,8,delta,custody_gap,preservation_failure,hard,plain,test,The farm ditch chain packet describes a biofilm swab bottle collected under storm pulse conditions for salmonid spawning. the barcode trail skips the river station handoff and resumes only after accession the membrane pouch is damp on the outside and the preservative volume is visibly low The supervisor wants the next three QA actions before results are released.,CLARIFY_CUSTODY|RECOLLECT_SAMPLE|HOLD_REPORT,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 3.814, ""ESCALATE_SUPERVISOR"": 1.3, ""HOLD_REPORT"": 2.306, ""QUARANTINE_COLD_CHAIN"": 0.612, ""RECOLLECT_SAMPLE"": 3.308, ""RERUN_PCR"": 0.33}"
edna_raw_04138,farm_ditch,salmonid_spawning,sediment_slurry,algal_bloom_watch,same_day,4,heron,blank_contamination,custody_gap,medium,distractor,test,"Accession note for team heron: salmonid spawning surveillance sample, sediment slurry, received during the same day window. the no-sample lane is not silent and tracks the same amplicon family two labels point to the same bottle, but only one appears on the signed route sheet The GPS point is readable and the jar count matches the cooler manifest. Choose the ordered action manifest that best protects reporting quality.",REVIEW_BLANKS|REJECT_CONTAMINATION|CLARIFY_CUSTODY,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 2.108, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.25, ""ESCALATE_SUPERVISOR"": 1.596, ""HOLD_REPORT"": 1.956, ""RECOLLECT_SAMPLE"": 0.76, ""REJECT_CONTAMINATION"": 2.55, ""RERUN_PCR"": 0.08, ""REVIEW_BLANKS"": 3.2}"
edna_raw_04139,coastal_marsh,invasive_carp,surface_water,post_rain,overnight_hold,11,sedge,panel_mismatch,none,medium,plain,test,The coastal marsh chain packet describes a surface water bottle collected under post rain conditions for invasive carp. the bench sheet names a bloom panel while the field request asks for a spawning marker Choose the ordered action manifest that best protects reporting quality.,REPEAT_TAXON_PANEL|CLARIFY_CUSTODY|ESCALATE_SUPERVISOR,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 1.85, ""DILUTE_EXTRACT"": 0.2, ""ESCALATE_SUPERVISOR"": 0.95, ""HOLD_REPORT"": 0.25, ""REPEAT_TAXON_PANEL"": 3.0, ""REVIEW_BLANKS"": 0.08}"
edna_raw_04140,alpine_lake,cyanobacteria_bloom,sediment_slurry,baseflow,overnight_hold,1,willow,inhibition,temp_excursion,hard,negation,test,"Field team willow logged a sediment slurry eDNA sample from the alpine lake program for the cyanobacteria bloom panel. the curve improves after dilution, suggesting the raw aliquot is suppressing polymerase the transfer note says the tote sat by the loading door while the chill indicator faded The note also says no action is needed for a separate blank contamination concern. The lab needs a ranked remediation plan, not just a pass/fail disposition.",CLEANUP_INHIBITORS|DILUTE_EXTRACT|QUARANTINE_COLD_CHAIN,"{""ACCEPT_REPORT"": 0.15, ""CLEANUP_INHIBITORS"": 3.45, ""DILUTE_EXTRACT"": 2.7, ""ESCALATE_SUPERVISOR"": 1.098, ""HOLD_REPORT"": 0.756, ""QUARANTINE_COLD_CHAIN"": 2.176, ""RECOLLECT_SAMPLE"": 0.612, ""RERUN_PCR"": 1.55}"
edna_raw_04141,alpine_lake,cyanobacteria_bloom,sediment_slurry,storm_pulse,field_freezer_delay,4,sedge,replicate_discordance,panel_mismatch,hard,plain,test,"Field team sedge logged a sediment slurry eDNA sample from the alpine lake program for the cyanobacteria bloom panel. replicate geometry is inconsistent despite an acceptable plate control the bench sheet names a bloom panel while the field request asks for a spawning marker The lab needs a ranked remediation plan, not just a pass/fail disposition.",REPEAT_TAXON_PANEL|RERUN_PCR|ESCALATE_SUPERVISOR,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 1.408, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.25, ""ESCALATE_SUPERVISOR"": 1.846, ""HOLD_REPORT"": 0.67, ""QUARANTINE_COLD_CHAIN"": 0.25, ""RECOLLECT_SAMPLE"": 0.2, ""REPEAT_TAXON_PANEL"": 3.29, ""RERUN_PCR"": 3.25}"
edna_raw_04142,peat_wetland,cyanobacteria_bloom,surface_water,storm_pulse,weekend_receipt,12,willow,inhibition,panel_mismatch,hard,distractor,test,The peat wetland chain packet describes a surface water bottle collected under storm pulse conditions for cyanobacteria bloom. the spike control limps several cycles late in the brown extract the bench sheet names a bloom panel while the field request asks for a spawning marker A spare filter was photographed but not processed. The supervisor wants the next three QA actions before results are released.,CLEANUP_INHIBITORS|DILUTE_EXTRACT|REPEAT_TAXON_PANEL,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 1.408, ""CLEANUP_INHIBITORS"": 3.1, ""DILUTE_EXTRACT"": 2.65, ""ESCALATE_SUPERVISOR"": 0.996, ""HOLD_REPORT"": 0.42, ""QUARANTINE_COLD_CHAIN"": 0.25, ""RECOLLECT_SAMPLE"": 0.2, ""REPEAT_TAXON_PANEL"": 2.04, ""RERUN_PCR"": 1.8, ""REVIEW_BLANKS"": 0.08}"
edna_raw_04143,peat_wetland,invasive_carp,surface_water,algal_bloom_watch,overnight_hold,6,delta,panel_mismatch,temp_excursion,medium,negation,test,"The peat wetland chain packet describes a surface water bottle collected under algal bloom watch conditions for invasive carp. the custody comment and loaded primer set describe different surveillance goals the transfer note says the tote sat by the loading door while the chill indicator faded The note also says no action is needed for a separate weather dilution concern. The lab needs a ranked remediation plan, not just a pass/fail disposition.",REPEAT_TAXON_PANEL|QUARANTINE_COLD_CHAIN|CLARIFY_CUSTODY,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 1.85, ""DILUTE_EXTRACT"": 0.2, ""ESCALATE_SUPERVISOR"": 1.698, ""HOLD_REPORT"": 1.006, ""QUARANTINE_COLD_CHAIN"": 2.176, ""RECOLLECT_SAMPLE"": 0.612, ""REPEAT_TAXON_PANEL"": 3.0, ""REVIEW_BLANKS"": 0.08}"
edna_raw_04144,peat_wetland,freshwater_mussel,surface_water,baseflow,same_day,3,heron,blank_contamination,temp_excursion,hard,negation,test,Field team heron logged a surface water eDNA sample from the peat wetland program for the freshwater mussel panel. the water-only traveler produced a small matching curve on the second read the logger trace flattened near room temperature before accession rather than staying in the blue band The note also says no action is needed for a separate temp excursion concern. Choose the ordered action manifest that best protects reporting quality.,REVIEW_BLANKS|REJECT_CONTAMINATION|HOLD_REPORT,"{""ACCEPT_REPORT"": 0.15, ""DILUTE_EXTRACT"": 0.2, ""ESCALATE_SUPERVISOR"": 2.048, ""HOLD_REPORT"": 2.206, ""QUARANTINE_COLD_CHAIN"": 2.176, ""RECOLLECT_SAMPLE"": 0.612, ""REJECT_CONTAMINATION"": 2.55, ""REVIEW_BLANKS"": 3.28}"
edna_raw_04145,alpine_lake,salmonid_spawning,biofilm_swab,baseflow,field_freezer_delay,2,willow,inhibition,preservation_failure,hard,cross_context,test,"Accession note for team willow: salmonid spawning surveillance sample, biofilm swab, received during the field freezer delay window. the spike control limps several cycles late in the brown extract the cap stain suggests the bottle vented before it reached the accession bench Because the sample is tied to baseflow and field freezer delay, the lab treats small quality signals conservatively. The supervisor wants the next three QA actions before results are released.",CLEANUP_INHIBITORS|DILUTE_EXTRACT|RECOLLECT_SAMPLE,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 0.864, ""CLEANUP_INHIBITORS"": 3.1, ""DILUTE_EXTRACT"": 2.45, ""ESCALATE_SUPERVISOR"": 0.35, ""HOLD_REPORT"": 1.006, ""QUARANTINE_COLD_CHAIN"": 0.862, ""RECOLLECT_SAMPLE"": 2.358, ""RERUN_PCR"": 1.63}"
edna_raw_04146,farm_ditch,freshwater_mussel,surface_water,storm_pulse,split_batch,3,lichen,replicate_discordance,inhibition,medium,plain,test,"Accession note for team lichen: freshwater mussel surveillance sample, surface water, received during the split batch window. the triplicate set splits into a late shoulder, a clean negative, and a weak positive the spike control limps several cycles late in the brown extract The lab needs a ranked remediation plan, not just a pass/fail disposition.",RERUN_PCR|CLEANUP_INHIBITORS|DILUTE_EXTRACT,"{""ACCEPT_REPORT"": 0.15, ""CLEANUP_INHIBITORS"": 2.108, ""DILUTE_EXTRACT"": 1.666, ""ESCALATE_SUPERVISOR"": 0.85, ""HOLD_REPORT"": 0.25, ""RECOLLECT_SAMPLE"": 0.2, ""REPEAT_TAXON_PANEL"": 1.25, ""RERUN_PCR"": 4.304}"
edna_raw_04147,alpine_lake,freshwater_mussel,sediment_slurry,algal_bloom_watch,overnight_hold,12,moraine,inhibition,replicate_discordance,hard,plain,test,"Accession note for team moraine: freshwater mussel surveillance sample, sediment slurry, received during the overnight hold window. the spike control limps several cycles late in the brown extract replicate geometry is inconsistent despite an acceptable plate control Choose the ordered action manifest that best protects reporting quality.",RERUN_PCR|CLEANUP_INHIBITORS|DILUTE_EXTRACT,"{""ACCEPT_REPORT"": 0.15, ""CLEANUP_INHIBITORS"": 3.45, ""DILUTE_EXTRACT"": 2.7, ""ESCALATE_SUPERVISOR"": 0.928, ""HOLD_REPORT"": 0.17, ""REPEAT_TAXON_PANEL"": 0.85, ""RERUN_PCR"": 3.59}"
edna_raw_04148,urban_stream,salmonid_spawning,surface_water,baseflow,weekend_receipt,7,moraine,panel_mismatch,temp_excursion,medium,cross_context,test,"The urban stream chain packet describes a surface water bottle collected under baseflow conditions for salmonid spawning. the custody comment and loaded primer set describe different surveillance goals the logger trace flattened near room temperature before accession rather than staying in the blue band Because the sample is tied to baseflow and weekend receipt, the lab treats small quality signals conservatively. The supervisor wants the next three QA actions before results are released.",REPEAT_TAXON_PANEL|QUARANTINE_COLD_CHAIN|CLARIFY_CUSTODY,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 2.0, ""ESCALATE_SUPERVISOR"": 1.698, ""HOLD_REPORT"": 1.256, ""QUARANTINE_COLD_CHAIN"": 2.426, ""RECOLLECT_SAMPLE"": 0.862, ""REPEAT_TAXON_PANEL"": 3.0, ""RERUN_PCR"": 0.08}"
